_unit_id,airline_sentiment,text
681456967,negative,@SouthwestAir I need to request a refund on my flight that was Cancelled Flightled this morning due to the weather.
681456968,positive,@SouthwestAir Thanks a ton!
681456970,positive,@SouthwestAir LUV Ya Too!!!!  I will sing a song for y'all when I finally get on that plane back to Nashville!!! #LOVESOUTHWESTAIR
681456972,neutral,"@SouthwestAir Hi! Thanks! Do you have an exact link to that specific page on your site you can share - or is it under ""Flight Status"":? Thx!"
681456973,neutral,@SouthwestAir @NotPghTimothy no exceptions for national awards?
681456975,neutral,@SouthwestAir any idea on flights to Nashville tomorrow being clear or Cancelled Flightled
681456977,positive,@SouthwestAir is having a sale! I'm delighted!
681456978,positive,@SouthwestAir about time! Thank you!
681456980,positive,@SouthwestAir Finally! Integration w/ passbook is a great Valentine gift - better then chocoLate Flight. You do heart me.
681456981,neutral,@SouthwestAir @gruber Finally.
681456984,positive,@SouthwestAir you guys are awesome... #dontchangeathing #luv
681456986,positive,@SouthwestAir Karen with customer service was very helpful. Thank you for providing one bright spot in a frustrating situation.
681456987,negative,@SouthwestAir Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter? thanks you.
681456989,negative,@SouthwestAir Thank you.  Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter?
681456991,neutral,@SouthwestAir the 5:50 is sold out too?
681456993,neutral,@SouthwestAir myself and 2 others
681456994,negative,"@SouthwestAir can you follow me? Flight Cancelled Flightled, can't rebook online, been on hold for 2 hours.  Would love to DM flight info. Thank you."
681456996,negative,@SouthwestAir I also find it ridiculous that I've been tweeting to you since 3:50 AM EST and have still received no response. 9 hours?
681456998,negative,@southwestair Thanks. Yes I got through. Biggest frustration is that I'm no longer able to check in online for my flight after 4 Cancelled Flights.
681457000,negative,"@SouthwestAir why are flights still getting out of Logan now? You couldn't manage to get one out at 6 AM, when it wasn't snowing!"
681457002,negative,@SouthwestAir 45mins wait on the phone with no option for a callback? Finally had to hang up because my phone was dying. #customerservice
681457004,neutral,@SouthwestAir landing early morning @BWI_Airport after snowfall. http://t.co/apRZsPxigE
681457005,positive,@SouthwestAir and thanks!
681457007,neutral,@SouthwestAir sure. Fhk2te. Am scheduled to leave this weekend but need to push to October
681457009,positive,"@SouthwestAir its all good. flight eventually took off, and landed safely. oh, and I got the free cup o wine. thx"
681457010,neutral,"@SouthwestAir I noticed the rates increased a few days ago, or the promotion ended. Any idea when another promotion will be coming?? Thanks!"
681457012,negative,@SouthwestAir no flights out of #nashville today? Are you kidding me?!?! Why are other airlines flying and you're not?! So frustrated!!
681457013,neutral,@SouthwestAir I am but it says yall are sold out. Me &amp
681457015,negative,@SouthwestAir I'm trying to change a family vacation due to Measles outbreak and haven't been able to get anyone on the phone. Any help?
681457017,neutral,@SouthwestAir F5R3ZZ
681457018,positive,.@SouthwestAir you've got a mess here at DTW but your staff is doing great.
681457020,negative,@SouthwestAir @challemann flying to LGA in the dead of winter? #jvstatus EWR &amp
681457022,positive,@SouthwestAir Great job with the Passbook integration! It�۪ll really help streamline the commute to San Fran! _��_��_��_���
681457024,negative,@SouthwestAir I need to reschedule a flight and I've been on hold for almost an hour. This is ridiculous. Is there a best number to call?
681457025,negative,. @SouthwestAir condescension must be a quality your co rewards. Your tone reeks of it
681457027,positive,@SouthwestAir Great job!! Looking forward to my next trip being able to use this new feature!
681457028,neutral,@SouthwestAir - any update on flights in to BNA today?
681457030,neutral,@SouthwestAir damn weather messing up everything #serenitynow
681457031,neutral,@SouthwestAir could you tell me if any upgrades are available on a flight out of STL tomorrow morning.
681457032,negative,"@SouthwestAir disappointed with customer service right now, my flight was only one Cancelled Flightled at my airport &amp; now I'm losing 2 days from trip"
681457035,negative,"@SouthwestAir been on hold for over an hour.....not cool, you guys."
681457036,negative,@SouthwestAir I've been on hold for an hour &amp
681457038,neutral,"@SouthwestAir Got it, thanks. Any insight into what will happen tomorrow?"
681457040,neutral,@SouthwestAir any chance of adding LAX-&gt
681457041,negative,@SouthwestAir thank you. I was given this same reply 2 years ago. Can you direct me to an area I can learn more about the improvements?
681457043,negative,@SouthwestAir just disconnected my call after 2.5 hours without even speaking to me. #octaviannightmare
681457045,negative,@SouthwestAir injured at check in yesterday. U told me to go to dr. on hold with SWA for over hour trying to talk with someone. suggestions?
681457046,negative,@SouthwestAir Trying to get through by phone to confirm that funds from a Cancelled Flightled reservation can still be used in the future. Can u help?
681457048,negative,"@SouthwestAir have you considered adding the ""we'll call you back when we have someone free"" feature to your support line?"
681457050,negative,@SouthwestAir I've been on hold with customer service for over an hour. Can you help?!
681457052,negative,"@SouthwestAir I've been on hold for an hour now. 59:57 as I type this. Ridiculous! All I need is the link to the chart that has routes, time"
681457054,neutral,@SouthwestAir sent
681457055,negative,"@SouthwestAir Flight Cancelled Flightled, reFlight Booking Problems online has not worked, on my second round of hold (3 hrs now). Any other options?"
681457056,negative,@SouthwestAir kudos to the #RSW CS crew for re-routing PAX to alleviate Over sale due to down graded EQP 800 now 500
681457058,neutral,@SouthwestAir trying to fly out of Nashville tomorrow. How is it looking?
681457060,neutral,@SouthwestAir do you think the flights out of Nashville will be Cancelled Flighted tomorrow?
681457061,negative,@SouthwestAir do you not try to get customers to their destinations? No help to get on another airline if you had no flights for 3 days?
681457063,negative,"@SouthwestAir I'm an A-list Preferred customer and very loyal SWA. However, your inflight wifi is no better today than it was 4 years ago."
681457065,positive,@SouthwestAir  Thank you.
681457066,negative,"@SouthwestAir too bad I'm getting this memo: ""Your reservation contains modifications that prevent you from changing it online."" #FUSTURATED"
681457068,negative,"@SouthwestAir almost 2 hours on hold, 2 hours of my life I can't get back.... Thanks http://t.co/IyUZM2PUVS"
681457070,negative,@SouthwestAir discount for three delays?
681457071,negative,@SouthwestAir tried online and told I must call b/c of modifications to my reservation. Been on hold for almost 2 hours.
681457073,positive,@SouthwestAir + @twitter  = outstanding customer service!  Thank you!
681457075,positive,@SouthwestAir finally!
681457076,neutral,@SouthwestAir trying to get through to cust relations. Is there another # to use?
681457078,neutral,@SouthwestAir Where should I fly by May 3rd? Plz advise.
681457080,negative,@SouthwestAir has the WORST customer service of any airline I've ever flown.
681457081,negative,@SouthwestAir I need updates on my flights 464 &amp
681457083,negative,@SouthwestAir Hi-My flight (BNA to LGA) was Cancelled Flighted this morning--#1814. Looks like other flights out of BNA are taking off. Any chance?
681457086,neutral,@SouthwestAir Can you link the article where it says the routes and what times the routes are likely to be? Like TUL-DAL 1:00PM - 7 None
681457088,neutral,���@SouthwestAir:Southwest mobile boarding passes now available in iOS Passbook! http://t.co/xmRvR4lGEg http://t.co/wJoc9f14SU�۝@tori_leggieri
681457089,negative,@SouthwestAir Cancelled Flightled my flight out of BNA today. Been on hold for an hour. _��� #frustrated!
681457091,positive,"@SouthwestAir Beautiful, thanks a ton!"
681457093,negative,@SouthwestAir tried to rebook online but it says that I have to pay $200 for difference in price. Please help
681457094,negative,@SouthwestAir I'm showing flight 4720 delayed again. Would my boarding pass still be good or was my seat given away?
681457096,negative,@SouthwestAir can't update my flight online bc it's been Cancelled Flighted twice already. Going on hour 2 on hold.
681457098,negative,@SouthwestAir Guys for real. I've been on hold for 4+ hours including one hangup. Please have someone reach out so I can get my $ back.
681457099,neutral,@southwestair - kind of early but any idea when dates through the first week of sept will come available?
681457101,negative,@SouthwestAir the last 4 times I've arrived @LASairport our gate has been blocked by a slow to depart plane leading to 30-60 min delays
681457103,negative,@SouthwestAir been on hold for &gt
681457104,negative,@SouthwestAir Hoping you answer the phone today?
681457105,negative,"@SouthwestAir husband on hold 2.5 hrs, got disconnected!New wait 30 min. Can't confirm res due to the fact he booked on line! Nuts!"
681457107,positive,@SouthwestAir thanks do yall expect to be operational tomorrow out of Nashville?
681457109,negative,@SouthwestAir why have you guys jacked up the prices AFTER you said prices were going to be lowered? SMH
681457111,negative,@SouthwestAir on hold for 2 hours and then you hung up 3 Cancelled Flightled flights. Running out of daycare for our kids who are trapped at home.
